Link,Date,Gamertags
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=361953819&player=shnateman,"2010-12-10 08:40:00","BioticJoker,DrZoidbergOBGYN,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=361666795&player=shnateman,"2010-12-09 22:33:00","BioticJoker,HEATSEEKERBUNGE,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=361656849&player=shnateman,"2010-12-09 22:21:00","BioticJoker,HEATSEEKERBUNGE,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=361648674&player=shnateman,"2010-12-09 22:10:00","BioticJoker,HEATSEEKERBUNGE,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=360037512&player=shnateman,"2010-12-08 17:00:00","A Token Asian,BioticJoker,HEATSEEKERBUNGE,bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=360018614&player=shnateman,"2010-12-08 16:47:00","A Token Asian,BioticJoker,HEATSEEKERBUNGE,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=360001720&player=shnateman,"2010-12-08 16:37:00","A Token Asian,BioticJoker,HEATSEEKERBUNGE,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=359979372&player=shnateman,"2010-12-08 16:21:00","A Token Asian,BioticJoker,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=359963352&player=shnateman,"2010-12-08 16:11:00","A Token Asian,BioticJoker,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=359281605&player=shnateman,"2010-12-08 01:21:00","Evasive Ebu,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=359275678&player=shnateman,"2010-12-08 01:05:00","Evasive Ebu,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=359270436&player=shnateman,"2010-12-08 00:51:00","Evasive Ebu,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=359264271&player=shnateman,"2010-12-08 00:37:00","Evasive Ebu,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=359257873&player=shnateman,"2010-12-08 00:23:00","Evasive Ebu,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=359251381&player=shnateman,"2010-12-08 00:08:00","Evasive Ebu,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=359245126&player=shnateman,"2010-12-07 23:57:00","DrZoidbergOBGYN,Evasive Ebu,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=359235293&player=shnateman,"2010-12-07 23:39:00","DrZoidbergOBGYN,Evasive Ebu,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=359230738&player=shnateman,"2010-12-07 23:31:00","A Token Asian,DrZoidbergOBGYN,Evasive Ebu,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=359221556&player=shnateman,"2010-12-07 23:17:00","A Token Asian,DrZoidbergOBGYN,Evasive Ebu,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=359207625&player=shnateman,"2010-12-07 22:55:00","A Token Asian,BioticJoker,DrZoidbergOBGYN,Evasive Ebu,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=359194563&player=shnateman,"2010-12-07 22:37:00","A Token Asian,BioticJoker,DrZoidbergOBGYN,Evasive Ebu,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=359180047&player=shnateman,"2010-12-07 22:20:00","A Token Asian,BioticJoker,DrZoidbergOBGYN,Evasive Ebu,TheeExistential,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=359162426&player=shnateman,"2010-12-07 21:59:00","BioticJoker,DrZoidbergOBGYN,Evasive Ebu,TheeExistential,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=359144031&player=shnateman,"2010-12-07 21:39:00","BioticJoker,DrZoidbergOBGYN,Evasive Ebu,TheeExistential,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=359124087&player=shnateman,"2010-12-07 21:19:00","BioticJoker,DrZoidbergOBGYN,Evasive Ebu,TheeExistential,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=358783971&player=shnateman,"2010-12-07 17:16:00","A Token Asian,BioticJoker,bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=358758272&player=shnateman,"2010-12-07 17:00:00","A Token Asian,bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=358725959&player=shnateman,"2010-12-07 16:39:00","A Token Asian,bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=358704084&player=shnateman,"2010-12-07 16:26:00","A Token Asian,bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=358681328&player=shnateman,"2010-12-07 16:10:00","bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=358665472&player=shnateman,"2010-12-07 16:01:00","bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=358647686&player=shnateman,"2010-12-07 15:49:00","bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=358613141&player=shnateman,"2010-12-07 15:26:00","bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=358605224&player=shnateman,"2010-12-07 15:21:00","BioticJoker,bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=358547579&player=shnateman,"2010-12-07 14:42:00","BioticJoker,bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=358542882&player=shnateman,"2010-12-07 14:39:00","BioticJoker,bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=358513030&player=shnateman,"2010-12-07 14:18:00","BioticJoker,bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=358505665&player=shnateman,"2010-12-07 14:13:00","BioticJoker,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=358480969&player=shnateman,"2010-12-07 13:56:00","BioticJoker,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=357880596&player=shnateman,"2010-12-06 22:11:00","BioticJoker,DrZoidbergOBGYN,HEATSEEKERBUNGE,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=357844761&player=shnateman,"2010-12-06 21:35:00","BioticJoker,DrZoidbergOBGYN,HEATSEEKERBUNGE,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=357837700&player=shnateman,"2010-12-06 21:28:00","A Token Asian,BioticJoker,DrZoidbergOBGYN,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=357823742&player=shnateman,"2010-12-06 21:16:00","A Token Asian,BioticJoker,DrZoidbergOBGYN,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=357814913&player=shnateman,"2010-12-06 21:08:00","A Token Asian,BioticJoker,DrZoidbergOBGYN,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=357796955&player=shnateman,"2010-12-06 20:53:00","A Token Asian,BioticJoker,DrZoidbergOBGYN,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=357783494&player=shnateman,"2010-12-06 20:42:00","A Token Asian,BioticJoker,DrZoidbergOBGYN,TheeExistential,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=357757704&player=shnateman,"2010-12-06 20:21:00","A Token Asian,BioticJoker,DrZoidbergOBGYN,TheeExistential,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=357743821&player=shnateman,"2010-12-06 20:11:00","A Token Asian,BioticJoker,DrZoidbergOBGYN,TheeExistential,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=357728777&player=shnateman,"2010-12-06 20:00:00","A Token Asian,BioticJoker,DrZoidbergOBGYN,TheeExistential,bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=357719463&player=shnateman,"2010-12-06 19:54:00","A Token Asian,BioticJoker,DrZoidbergOBGYN,TheeExistential,bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=357703027&player=shnateman,"2010-12-06 19:42:00","A Token Asian,BioticJoker,DrZoidbergOBGYN,HEATSEEKERBUNGE,TheeExistential,bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=357680430&player=shnateman,"2010-12-06 19:26:00","A Token Asian,BioticJoker,DrZoidbergOBGYN,HEATSEEKERBUNGE,TheeExistential,bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=357175153&player=shnateman,"2010-12-06 14:24:00","A Token Asian,BioticJoker,bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=357147310&player=shnateman,"2010-12-06 14:07:00","A Token Asian,BioticJoker,bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=357128230&player=shnateman,"2010-12-06 13:55:00","A Token Asian,BioticJoker,bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=357105011&player=shnateman,"2010-12-06 13:40:00","A Token Asian,BioticJoker,bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=357074409&player=shnateman,"2010-12-06 13:20:00","A Token Asian,BioticJoker,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=357047089&player=shnateman,"2010-12-06 13:00:00","A Token Asian,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=356559175&player=shnateman,"2010-12-06 00:49:00","BioticJoker,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=356554153&player=shnateman,"2010-12-06 00:36:00","BioticJoker,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=356500911&player=shnateman,"2010-12-05 22:57:00","BioticJoker,DrZoidbergOBGYN,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=356483963&player=shnateman,"2010-12-05 22:34:00","BioticJoker,DrZoidbergOBGYN,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=356437434&player=shnateman,"2010-12-05 21:39:00","DrZoidbergOBGYN,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=356429755&player=shnateman,"2010-12-05 21:30:00","DrZoidbergOBGYN,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=356418168&player=shnateman,"2010-12-05 21:18:00","DrZoidbergOBGYN,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=356402206&player=shnateman,"2010-12-05 21:03:00","A Token Asian,BioticJoker,DrZoidbergOBGYN,TheeExistential,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=356382066&player=shnateman,"2010-12-05 20:44:00","A Token Asian,BioticJoker,DrZoidbergOBGYN,TheeExistential,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=356363047&player=shnateman,"2010-12-05 20:27:00","A Token Asian,BioticJoker,DrZoidbergOBGYN,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=356354945&player=shnateman,"2010-12-05 20:20:00","A Token Asian,BioticJoker,DrZoidbergOBGYN,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=356345696&player=shnateman,"2010-12-05 20:11:00","A Token Asian,BioticJoker,DrZoidbergOBGYN,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=356333646&player=shnateman,"2010-12-05 20:00:00","A Token Asian,BioticJoker,DrZoidbergOBGYN,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=356318622&player=shnateman,"2010-12-05 19:49:00","A Token Asian,BioticJoker,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=356298756&player=shnateman,"2010-12-05 19:34:00","A Token Asian,BioticJoker,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=356283203&player=shnateman,"2010-12-05 19:22:00","BioticJoker,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=356272839&player=shnateman,"2010-12-05 19:14:00","BioticJoker,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=356262157&player=shnateman,"2010-12-05 19:07:00","BioticJoker,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=356235316&player=shnateman,"2010-12-05 18:48:00","BioticJoker,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=355981666&player=shnateman,"2010-12-05 16:09:00","BioticJoker,Kygrx,TheeExistential,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=355491914&player=shnateman,"2010-12-05 11:35:00","BioticJoker,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=355453760&player=shnateman,"2010-12-05 11:12:00","BioticJoker,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=354889981&player=shnateman,"2010-12-05 01:06:00","BioticJoker,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=354867390&player=shnateman,"2010-12-05 00:39:00","BioticJoker,DrZoidbergOBGYN,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=354850850&player=shnateman,"2010-12-05 00:21:00","BioticJoker,DrZoidbergOBGYN,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=354832640&player=shnateman,"2010-12-05 00:03:00","A Token Asian,BioticJoker,DrZoidbergOBGYN,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=354819841&player=shnateman,"2010-12-04 23:50:00","A Token Asian,BioticJoker,DrZoidbergOBGYN,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=354793411&player=shnateman,"2010-12-04 23:28:00","A Token Asian,BioticJoker,DrZoidbergOBGYN,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=354765767&player=shnateman,"2010-12-04 23:06:00","A Token Asian,BioticJoker,DrZoidbergOBGYN,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=354751688&player=shnateman,"2010-12-04 22:56:00","A Token Asian,BioticJoker,DrZoidbergOBGYN,Evasive Ebu,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=354737022&player=shnateman,"2010-12-04 22:45:00","A Token Asian,BioticJoker,Evasive Ebu,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=354703600&player=shnateman,"2010-12-04 22:22:00","A Token Asian,BioticJoker,Evasive Ebu,TheeExistential,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=354672511&player=shnateman,"2010-12-04 22:02:00","Evasive Ebu,TheeExistential,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=354651667&player=shnateman,"2010-12-04 21:49:00","Evasive Ebu,TheeExistential,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=354191723&player=shnateman,"2010-12-04 17:44:00","HEATSEEKERBUNGE,TheeExistential,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=354136371&player=shnateman,"2010-12-04 17:16:00","HEATSEEKERBUNGE,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=354125254&player=shnateman,"2010-12-04 17:09:00","HEATSEEKERBUNGE,TheeExistential,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=352761176&player=shnateman,"2010-12-04 00:49:00","DrZoidbergOBGYN,Kygrx,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=352734441&player=shnateman,"2010-12-04 00:16:00","DrZoidbergOBGYN,Kygrx,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=352731444&player=shnateman,"2010-12-04 00:14:00","DrZoidbergOBGYN,Kygrx,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=352726118&player=shnateman,"2010-12-04 00:08:00","DrZoidbergOBGYN,Kygrx,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=352718587&player=shnateman,"2010-12-04 00:00:00","DrZoidbergOBGYN,Kygrx,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=352709420&player=shnateman,"2010-12-03 23:51:00","DrZoidbergOBGYN,Kygrx,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=352702719&player=shnateman,"2010-12-03 23:44:00","DrZoidbergOBGYN,Kygrx,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=352692864&player=shnateman,"2010-12-03 23:35:00","DrZoidbergOBGYN,Kygrx,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=352682012&player=shnateman,"2010-12-03 23:25:00","DrZoidbergOBGYN,Kygrx,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=352669179&player=shnateman,"2010-12-03 23:13:00","BioticJoker,DrZoidbergOBGYN,Kygrx,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=352649485&player=shnateman,"2010-12-03 22:58:00","BioticJoker,DrZoidbergOBGYN,Kygrx,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=352629881&player=shnateman,"2010-12-03 22:43:00","BioticJoker,DrZoidbergOBGYN,Kygrx,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=352613037&player=shnateman,"2010-12-03 22:31:00","BioticJoker,DrZoidbergOBGYN,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=352586402&player=shnateman,"2010-12-03 22:13:00","BioticJoker,DrZoidbergOBGYN,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=352548291&player=shnateman,"2010-12-03 21:49:00","BioticJoker,DrZoidbergOBGYN,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=352533560&player=shnateman,"2010-12-03 21:39:00","BioticJoker,DrZoidbergOBGYN,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=352519866&player=shnateman,"2010-12-03 21:31:00","BioticJoker,DrZoidbergOBGYN,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=352503652&player=shnateman,"2010-12-03 21:22:00","BioticJoker,DrZoidbergOBGYN,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=352489114&player=shnateman,"2010-12-03 21:14:00","DrZoidbergOBGYN,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=351990900&player=shnateman,"2010-12-03 16:46:00","HEATSEEKERBUNGE,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=351962968&player=shnateman,"2010-12-03 16:31:00","HEATSEEKERBUNGE,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=351941964&player=shnateman,"2010-12-03 16:20:00","HEATSEEKERBUNGE,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=351937282&player=shnateman,"2010-12-03 16:17:00","HEATSEEKERBUNGE,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=351929109&player=shnateman,"2010-12-03 16:13:00","BioticJoker,HEATSEEKERBUNGE,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=351896943&player=shnateman,"2010-12-03 15:55:00","BioticJoker,HEATSEEKERBUNGE,bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=351849511&player=shnateman,"2010-12-03 15:28:00","BioticJoker,HEATSEEKERBUNGE,bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=351838493&player=shnateman,"2010-12-03 15:22:00","BioticJoker,HEATSEEKERBUNGE,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=351801778&player=shnateman,"2010-12-03 15:01:00","BioticJoker,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=351792284&player=shnateman,"2010-12-03 14:55:00","BioticJoker,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=351664121&player=shnateman,"2010-12-03 13:36:00","BioticJoker,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=351604847&player=shnateman,"2010-12-03 12:53:00","BioticJoker,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=351568843&player=shnateman,"2010-12-03 12:23:00","BioticJoker,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=351546948&player=shnateman,"2010-12-03 12:04:00","BioticJoker,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=351532911&player=shnateman,"2010-12-03 11:50:00","BioticJoker,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=351519374&player=shnateman,"2010-12-03 11:36:00","BioticJoker,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=351504700&player=shnateman,"2010-12-03 11:21:00","BioticJoker,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=351492538&player=shnateman,"2010-12-03 11:07:00","BioticJoker,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=351143624&player=shnateman,"2010-12-03 00:12:00","HEATSEEKERBUNGE,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=351127156&player=shnateman,"2010-12-02 23:47:00","HEATSEEKERBUNGE,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=351109151&player=shnateman,"2010-12-02 23:22:00","HEATSEEKERBUNGE,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=351106271&player=shnateman,"2010-12-02 23:18:00","HEATSEEKERBUNGE,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=351105175&player=shnateman,"2010-12-02 23:17:00","HEATSEEKERBUNGE,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=351104367&player=shnateman,"2010-12-02 23:15:00","HEATSEEKERBUNGE,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=351102777&player=shnateman,"2010-12-02 23:14:00","HEATSEEKERBUNGE,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=351098934&player=shnateman,"2010-12-02 23:09:00","HEATSEEKERBUNGE,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=351097264&player=shnateman,"2010-12-02 23:07:00","HEATSEEKERBUNGE,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=351093081&player=shnateman,"2010-12-02 23:02:00","HEATSEEKERBUNGE,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=351088893&player=shnateman,"2010-12-02 22:57:00","HEATSEEKERBUNGE,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=351085107&player=shnateman,"2010-12-02 22:52:00","HEATSEEKERBUNGE,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=351077966&player=shnateman,"2010-12-02 22:44:00","HEATSEEKERBUNGE,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=351074923&player=shnateman,"2010-12-02 22:40:00","HEATSEEKERBUNGE,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=351070570&player=shnateman,"2010-12-02 22:35:00","HEATSEEKERBUNGE,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=351066138&player=shnateman,"2010-12-02 22:31:00","HEATSEEKERBUNGE,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=351057634&player=shnateman,"2010-12-02 22:22:00","HEATSEEKERBUNGE,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=350996617&player=shnateman,"2010-12-02 21:27:00","A Token Asian,BioticJoker,HEATSEEKERBUNGE,Kygrx,TheeExistential,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=350938793&player=shnateman,"2010-12-02 20:41:00","BioticJoker,HEATSEEKERBUNGE,Kygrx,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=350910164&player=shnateman,"2010-12-02 20:21:00","BioticJoker,HEATSEEKERBUNGE,Kygrx,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=350888552&player=shnateman,"2010-12-02 20:06:00","BioticJoker,HEATSEEKERBUNGE,Kygrx,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=350870601&player=shnateman,"2010-12-02 19:53:00","BioticJoker,HEATSEEKERBUNGE,Kygrx,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=350834179&player=shnateman,"2010-12-02 19:29:00","BioticJoker,Kygrx,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=350515229&player=shnateman,"2010-12-02 16:17:00","DrZoidbergOBGYN,TheeExistential,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=350501210&player=shnateman,"2010-12-02 16:09:00","DrZoidbergOBGYN,TheeExistential,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=350471138&player=shnateman,"2010-12-02 15:50:00","A Token Asian,BioticJoker,DrZoidbergOBGYN,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=350443033&player=shnateman,"2010-12-02 15:34:00","A Token Asian,BioticJoker,DrZoidbergOBGYN,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=350429590&player=shnateman,"2010-12-02 15:25:00","A Token Asian,BioticJoker,DrZoidbergOBGYN,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=350493497&player=shnateman,"2010-12-02 15:03:00","A Token Asian,BioticJoker,DrZoidbergOBGYN,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=349729068&player=shnateman,"2010-12-01 23:11:00","BioticJoker,Evasive Ebu,Kygrx,bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=349662210&player=shnateman,"2010-12-01 22:26:00","BioticJoker,Evasive Ebu,Kygrx,bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=349652522&player=shnateman,"2010-12-01 22:14:00","BioticJoker,Evasive Ebu,Kygrx,bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=349640203&player=shnateman,"2010-12-01 22:00:00","BioticJoker,Evasive Ebu,Kygrx,bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=349621898&player=shnateman,"2010-12-01 21:41:00","Evasive Ebu,bigdsdeath79,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=349601290&player=shnateman,"2010-12-01 21:20:00","Evasive Ebu,shnateman"
http://halo.bungie.net/Stats/Reach/GameStats.aspx?gameid=349591857&player=shnateman,"2010-12-01 21:12:00","Evasive Ebu,shnateman"
